RankXc	ScanNum	ChargeState	MultiProteinID	Reference	
1	1042	1	1	SO_0941
1	1042	1	2	SO_4069
1	1043	1	1	SO_A0112
1	1043	1	2	SO_A0112
1	1053	1	1	SO_0842
1	1053	1	2	SO_2229
1	1054	2	1	SO_0217
1	1054	2	2	SO_0229
1	1056	1	1	SO_0232
1	1056	1	2	SO_3262
1	1059	1	1	SO_0544
1	1059	1	10	SO_2594
1	1059	1	11	SO_2609
1	1059	1	12	SO_3517
1	1059	1	13	SO_3655
1	1059	1	14	SO_3930
1	1059	1	15	SO_3969
1	1059	1	16	SO_4102
1	1059	1	17	SO_4552
1	1059	1	18	SO_4575
1	1059	1	2	SO_0691
1	1059	1	3	SO_0801
1	1059	1	4	SO_0867
1	1059	1	5	SO_1141
1	1059	1	6	SO_1949
1	1059	1	7	SO_2116
1	1059	1	8	SO_2351
1	1059	1	9	SO_2581
1	1062	1	1	SO_0324
1	1062	1	10	SO_2385
1	1062	1	11	SO_2432
1	1062	1	12	SO_2683
1	1062	1	13	SO_2854
1	1062	1	14	SO_3412
1	1062	1	15	SO_3928
1	1062	1	16	SO_3942
1	1062	1	17	SO_4292
1	1062	1	18	SO_4385
1	1062	1	19	SO_4676
1	1062	1	2	SO_0461
1	1062	1	3	SO_0632
1	1062	1	4	SO_0916
1	1062	1	5	SO_0928
1	1062	1	6	SO_1606
1	1062	1	7	SO_1812
1	1062	1	8	SO_1900
1	1062	1	9	SO_1973
1	1064	1	1	SO_0949
1	1064	1	2	SO_2944
1	1066	1	1	SO_0067
1	1066	1	2	SO_3678
1	1067	1	1	SO_0544
1	1067	1	10	SO_2594
1	1067	1	11	SO_2609
1	1067	1	12	SO_3517
1	1067	1	13	SO_3655
1	1067	1	14	SO_3930
1	1067	1	15	SO_3969
1	1067	1	16	SO_4102
1	1067	1	17	SO_4552
1	1067	1	18	SO_4575
1	1067	1	2	SO_0691
1	1067	1	3	SO_0801
1	1067	1	4	SO_0867
1	1067	1	5	SO_1141
1	1067	1	6	SO_1949
1	1067	1	7	SO_2116
1	1067	1	8	SO_2351
1	1067	1	9	SO_2581
1	1071	1	1	SO_A0110
1	1071	1	2	SO_A0112
1	1074	1	1	SO_1624
1	1074	1	2	SO_3771
1	1078	1	1	SO_0693
1	1078	1	2	SO_3073
1	1078	1	3	SO_3614
1	1078	1	4	SO_4145
1	1078	1	5	SO_4502
1	1083	1	1	SO_0988
1	1083	1	2	SO_2774
1	1083	1	3	SO_3577
1	1083	1	4	SO_4072
1	1084	1	1	SO_0768
1	1084	1	2	SO_1198
1	1084	1	3	SO_1580
1	1084	1	4	SO_1896
1	1084	1	5	SO_1897
1	1084	1	6	SO_1915
1	1084	1	7	SO_3126
1	1084	1	8	SO_3547
1	1084	1	9	SO_3948
1	1087	1	1	SO_0001
1	1087	1	10	SO_0528
1	1087	1	11	SO_0560
1	1087	1	12	SO_0608
1	1087	1	13	SO_0662
1	1087	1	14	SO_0885
1	1087	1	15	SO_0951
1	1087	1	16	SO_1051
1	1087	1	17	SO_1065
1	1087	1	18	SO_1096
1	1087	1	19	SO_1302
1	1087	1	2	SO_0029
1	1087	1	20	SO_1321
1	1087	1	21	SO_1375
1	1087	1	22	SO_1375
1	1087	1	23	SO_1459
1	1087	1	24	SO_1556
1	1087	1	25	SO_1580
1	1087	1	26	SO_1651
1	1087	1	27	SO_1873
1	1087	1	28	SO_2049
1	1087	1	29	SO_2086
1	1087	1	3	SO_0134
1	1087	1	30	SO_2121
1	1087	1	31	SO_2149
1	1087	1	32	SO_2216
1	1087	1	33	SO_2306
1	1087	1	34	SO_2433
1	1087	1	35	SO_2499
1	1087	1	36	SO_2593
1	1087	1	37	SO_2625
1	1087	1	38	SO_2660
1	1087	1	39	SO_2679
1	1087	1	4	SO_0152
1	1087	1	40	SO_2714
1	1087	1	41	SO_2768
1	1087	1	42	SO_2801
1	1087	1	43	SO_2889
1	1087	1	44	SO_2924
1	1087	1	45	SO_2934
1	1087	1	46	SO_3072
1	1087	1	47	SO_3103
1	1087	1	48	SO_3139
1	1087	1	49	SO_3148
1	1087	1	5	SO_0174
1	1087	1	50	SO_3164
1	1087	1	51	SO_3200
1	1087	1	52	SO_3229
1	1087	1	53	SO_3271
1	1087	1	54	SO_3294
1	1087	1	55	SO_3421
1	1087	1	56	SO_3428
1	1087	1	57	SO_3457
1	1087	1	58	SO_3488
1	1087	1	59	SO_3521
1	1087	1	6	SO_0405
1	1087	1	60	SO_3577
1	1087	1	61	SO_3595
1	1087	1	62	SO_3698
1	1087	1	63	SO_3700
1	1087	1	64	SO_3731
1	1087	1	65	SO_3765
1	1087	1	66	SO_3778
1	1087	1	67	SO_3782
1	1087	1	68	SO_3848
1	1087	1	69	SO_3892
1	1087	1	7	SO_0415
1	1087	1	70	SO_3941
1	1087	1	71	SO_4100
1	1087	1	72	SO_4128
1	1087	1	73	SO_4128
1	1087	1	74	SO_4249
1	1087	1	75	SO_4327
1	1087	1	76	SO_4351
1	1087	1	77	SO_4353
1	1087	1	78	SO_4360
1	1087	1	79	SO_4403
1	1087	1	8	SO_0476
1	1087	1	80	SO_4444
1	1087	1	81	SO_4586
1	1087	1	82	SO_4590
1	1087	1	83	SO_4618
1	1087	1	84	SO_4635
1	1087	1	85	SO_4712
1	1087	1	86	SO_4712
1	1087	1	87	SO_4757
1	1087	1	88	SO_A0032
1	1087	1	89	SO_A0044
1	1087	1	9	SO_0500
1	1087	1	90	SO_A0045
1	1087	1	91	SO_A0106
1	1087	1	92	SO_A0106
1	1087	1	93	SO_A0110
1	1087	1	94	SO_A0112
1	1095	1	1	SO_A0110
1	1095	1	2	SO_A0112
1	1106	1	1	SO_3144
1	1106	1	2	SO_3608
1	1106	1	3	SO_A0126
1	1118	1	1	SO_1681
1	1118	1	2	SO_4149
1	1120	1	1	SO_0184
1	1120	1	2	SO_2268
1	1120	1	3	SO_2699
1	1120	1	4	SO_2951
1	1120	1	5	SO_4733
1	1122	1	1	SO_0394
1	1122	1	2	SO_0978
1	1122	1	3	SO_3254
1	1122	1	4	SO_4599
1	1125	1	1	SO_0547
1	1125	1	2	SO_2638
1	1125	1	3	SO_3665
1	1138	1	1	SO_3148
1	1138	1	2	SO_4015
1	1138	1	3	SO_4149
1	1140	1	1	SO_3058
1	1140	1	2	SO_4474
1	1144	1	1	SO_1035
1	1144	1	2	SO_1039
1	1146	1	1	SO_4085
1	1146	1	2	SO_4356
1	1147	1	1	SO_4405
1	1147	1	2	SO_A0075
1	1150	1	1	SO_3019
1	1150	1	2	SO_A0109
1	1152	1	1	SO_0008
1	1152	1	10	SO_3480
1	1152	1	11	SO_3614
1	1152	1	12	SO_4030
1	1152	1	2	SO_0188
1	1152	1	3	SO_1126
1	1152	1	4	SO_1597
1	1152	1	5	SO_2113
1	1152	1	6	SO_3069
1	1152	1	7	SO_3095
1	1152	1	8	SO_3286
1	1152	1	9	SO_3287
1	1153	1	1	SO_0007
1	1153	1	2	SO_1565
1	1153	1	3	SO_1892
1	1153	1	4	SO_4746
1	1154	1	1	SO_1112
1	1154	1	2	SO_1665
1	1154	1	3	SO_2129
1	1154	1	4	SO_2424
1	1154	1	5	SO_2743
1	1154	1	6	SO_3456
1	1154	1	7	SO_4098
1	1154	1	8	SO_4178
1	1154	1	9	SO_4256
1	1157	1	1	SO_1347
1	1157	1	2	SO_2979
1	1159	1	1	SO_1538
1	1159	1	2	SO_3973
1	1161	1	1	SO_0098
1	1161	1	2	SO_0463
1	1161	1	3	SO_4374
1	1162	1	1	SO_0102
1	1162	1	2	SO_4555
1	1164	1	1	SO_0115
1	1164	1	10	SO_3040
1	1164	1	11	SO_4530
1	1164	1	12	SO_4547
1	1164	1	2	SO_0116
1	1164	1	3	SO_0499
1	1164	1	4	SO_1241
1	1164	1	5	SO_1510
1	1164	1	6	SO_1546
1	1164	1	7	SO_1547
1	1164	1	8	SO_1728
1	1164	1	9	SO_1890
1	1168	1	1	SO_0911
1	1168	1	2	SO_2577
1	1168	1	3	SO_2618
1	1168	1	4	SO_3204
1	1168	1	5	SO_3211
1	1168	1	6	SO_4756
1	1168	1	7	SO_A0006
1	1168	1	8	SO_A0095
1	1170	1	1	SO_A0110
1	1170	1	2	SO_A0112
1	1176	1	1	SO_0445
1	1176	1	2	SO_0781
1	1176	1	3	SO_4690
1	1182	1	1	SO_3534
1	1182	1	2	SO_4146
1	1185	1	1	SO_1490
1	1185	1	2	SO_A0041
1	1197	1	1	SO_1228
1	1197	1	10	SO_4356
1	1197	1	11	SO_4454
1	1197	1	2	SO_1900
1	1197	1	3	SO_2108
1	1197	1	4	SO_2589
1	1197	1	5	SO_2743
1	1197	1	6	SO_3048
1	1197	1	7	SO_3746
1	1197	1	8	SO_3838
1	1197	1	9	SO_4234
1	1201	1	1	SO_0028
1	1201	1	2	SO_1017
1	1201	1	3	SO_1750
1	1201	1	4	SO_2410
1	1201	1	5	SO_2705
1	1201	1	6	SO_2741
1	1201	1	7	SO_3338
1	1201	1	8	SO_3747
1	1201	1	9	SO_4405
1	1203	1	1	SO_1853
1	1203	1	2	SO_3462
1	1206	1	1	SO_2691
1	1206	1	2	SO_3431
1	1207	1	1	SO_2229
1	1207	1	2	SO_3780
1	1207	1	3	SO_3874
1	1208	1	1	SO_0336
1	1208	1	2	SO_0403
1	1208	1	3	SO_4179
1	1212	1	1	SO_1700
1	1212	1	2	SO_2626
1	1212	1	3	SO_2644
1	1217	1	1	SO_1193
1	1217	1	2	SO_2304
1	1217	1	3	SO_4526
1	1223	1	1	SO_0544
1	1223	1	10	SO_2594
1	1223	1	11	SO_2609
1	1223	1	12	SO_3517
1	1223	1	13	SO_3655
1	1223	1	14	SO_3930
1	1223	1	15	SO_3969
1	1223	1	16	SO_4102
1	1223	1	17	SO_4552
1	1223	1	18	SO_4575
1	1223	1	2	SO_0691
1	1223	1	3	SO_0801
1	1223	1	4	SO_0867
1	1223	1	5	SO_1141
1	1223	1	6	SO_1949
1	1223	1	7	SO_2116
1	1223	1	8	SO_2351
1	1223	1	9	SO_2581
1	1225	1	1	SO_0513
1	1225	1	2	SO_3833
1	1226	1	1	SO_0325
1	1226	1	2	SO_4356
1	1229	1	1	SO_3237
1	1229	1	2	SO_3238
1	1229	1	3	SO_3504
1	1229	1	4	SO_3689
1	1230	1	1	SO_1493
1	1230	1	2	SO_4295
1	1236	1	1	SO_3660
1	1236	1	2	SO_4260
1	1236	1	3	SO_4331
1	1240	1	1	SO_0497
1	1240	1	2	SO_0566
1	1240	1	3	SO_3722
1	1242	1	1	SO_0189
1	1242	1	2	SO_1599
1	1242	1	3	SO_1779
1	1242	1	4	SO_4380
1	1245	1	1	SO_2459
1	1245	1	2	SO_2609
1	1245	1	3	SO_4230
1	1245	1	4	SO_4318
1	1245	1	5	SO_4777
1	1245	1	6	SO_A0058
1	1247	1	1	SO_0768
1	1247	1	2	SO_1198
1	1247	1	3	SO_1580
1	1247	1	4	SO_1896
1	1247	1	5	SO_1897
1	1247	1	6	SO_1915
1	1247	1	7	SO_3126
1	1247	1	8	SO_3547
1	1247	1	9	SO_3948
1	1260	1	1	SO_1336
1	1260	1	2	SO_3051
1	1263	1	1	SO_0535
1	1263	1	2	SO_1766
1	1263	1	3	SO_1871
1	1263	1	4	SO_3368
1	1263	1	5	SO_3737
1	1265	1	1	SO_0266
1	1265	1	10	SO_3760
1	1265	1	11	SO_3956
1	1265	1	12	SO_3965
1	1265	1	13	SO_4062
1	1265	1	14	SO_4719
1	1265	1	2	SO_1255
1	1265	1	3	SO_1408
1	1265	1	4	SO_2126
1	1265	1	5	SO_2153
1	1265	1	6	SO_2434
1	1265	1	7	SO_3130
1	1265	1	8	SO_3249
1	1265	1	9	SO_3503
1	1267	1	1	SO_2156
1	1267	1	2	SO_3456
1	1269	1	1	SO_1112
1	1269	1	2	SO_1665
1	1269	1	3	SO_2129
1	1269	1	4	SO_2424
1	1269	1	5	SO_2743
1	1269	1	6	SO_3456
1	1269	1	7	SO_4098
1	1269	1	8	SO_4178
1	1269	1	9	SO_4256
1	1270	1	1	SO_0166
1	1270	1	10	SO_3861
1	1270	1	11	SO_4180
1	1270	1	12	SO_4340
1	1270	1	13	SO_4552
1	1270	1	14	SO_4667
1	1270	1	15	SO_A0008
1	1270	1	2	SO_0450
1	1270	1	3	SO_0491
1	1270	1	4	SO_1214
1	1270	1	5	SO_1293
1	1270	1	6	SO_2354
1	1270	1	7	SO_2570
1	1270	1	8	SO_3562
1	1270	1	9	SO_3599
1	1272	1	1	SO_3484
1	1272	1	2	SO_3526
1	1273	1	1	SO_2959
1	1273	1	2	SO_4800
1	1278	1	1	SO_0274
1	1278	1	2	SO_2434
1	1278	1	3	SO_3063
1	1278	1	4	SO_4326
1	1290	1	1	SO_0882
1	1290	1	2	SO_4804
1	1296	1	1	SO_0497
1	1296	1	2	SO_1599
1	1296	1	3	SO_2337
1	1296	1	4	SO_2619
1	1296	1	5	SO_4408
1	1311	1	1	SO_0479
1	1311	1	2	SO_0572
1	1313	1	1	SO_1222
1	1313	1	10	SO_4803
1	1313	1	2	SO_1530
1	1313	1	3	SO_2008
1	1313	1	4	SO_2303
1	1313	1	5	SO_2743
1	1313	1	6	SO_3391
1	1313	1	7	SO_4235
1	1313	1	8	SO_4351
1	1313	1	9	SO_4657
1	1316	1	1	SO_2055
1	1316	1	2	SO_2366
1	1317	1	1	SO_1539
1	1317	1	2	SO_3316
1	1318	1	1	SO_0147
1	1318	1	2	SO_1556
1	1318	1	3	SO_1664
1	1318	1	4	SO_3410
1	1318	1	5	SO_4645
1	1323	1	1	SO_0882
1	1323	1	2	SO_4804
1	1326	1	1	SO_1087
1	1326	1	2	SO_4225
1	1333	1	1	SO_0911
1	1333	1	2	SO_2577
1	1333	1	3	SO_2618
1	1333	1	4	SO_3204
1	1333	1	5	SO_3211
1	1333	1	6	SO_4756
1	1333	1	7	SO_A0006
1	1333	1	8	SO_A0095
1	1337	1	1	SO_4509
1	1337	1	2	Contaminant_TRYP_PIG
1	1339	1	1	SO_1030
1	1339	1	2	SO_1977
1	1339	1	3	SO_2629
1	1339	1	4	SO_3089
1	1345	1	1	SO_1912
1	1345	1	2	SO_A0007
1	1349	1	1	SO_0029
1	1349	1	2	SO_2652
1	1349	1	3	SO_2753
1	1356	1	1	SO_2697
1	1356	1	2	SO_2741
1	1358	1	1	SO_0293
1	1358	1	2	SO_1122
1	1358	1	3	SO_2906
1	1361	1	1	SO_0628
1	1361	1	2	SO_3539
1	1366	1	1	SO_0341
1	1366	1	2	SO_2728
1	1366	1	3	SO_3757
1	1366	1	4	SO_4702
1	1367	1	1	SO_0333
1	1367	1	2	SO_0862
1	1367	1	3	SO_1494
1	1367	1	4	SO_1940
1	1367	1	5	SO_2593
1	1367	1	6	SO_3113
1	1367	1	7	SO_4093
1	1368	1	1	SO_0738
1	1368	1	2	SO_0865
1	1368	1	3	SO_1911
1	1368	1	4	SO_4232
1	1368	1	5	SO_A0070
1	1377	1	1	SO_0217
1	1377	1	2	SO_0229
1	1378	1	1	SO_2113
1	1378	1	2	SO_3434
1	1379	1	1	SO_0945
1	1379	1	2	SO_2107
1	1379	1	3	SO_2731
1	1379	1	4	SO_4379
1	1386	2	1	SO_0217
1	1386	2	2	SO_0229
1	1389	1	1	SO_0189
1	1389	1	2	SO_1225
1	1393	1	1	SO_0274
1	1393	1	2	SO_2189
1	1393	1	3	SO_2244
1	1393	1	4	SO_2648
1	1393	1	5	SO_2697
1	1393	1	6	SO_3103
1	1393	1	7	SO_4340
1	1393	1	8	SO_A0037.1
1	1395	1	1	SO_0031
1	1395	1	10	SO_0991
1	1395	1	11	SO_1177
1	1395	1	12	SO_1189
1	1395	1	13	SO_1209
1	1395	1	14	SO_1830
1	1395	1	15	SO_1933
1	1395	1	16	SO_2013
1	1395	1	17	SO_2395
1	1395	1	18	SO_2413
1	1395	1	19	SO_2499
1	1395	1	2	SO_0097
1	1395	1	20	SO_2898
1	1395	1	21	SO_4479
1	1395	1	22	SO_4713
1	1395	1	3	SO_0206
1	1395	1	4	SO_0306
1	1395	1	5	SO_0388
1	1395	1	6	SO_0398
1	1395	1	7	SO_0444
1	1395	1	8	SO_0579
1	1395	1	9	SO_0741
1	1396	1	1	SO_0250
1	1396	1	2	SO_2993
1	1396	1	3	SO_4513
1	1396	1	4	SO_4607
1	1401	1	1	SO_3294
1	1401	1	2	SO_3389
1	1403	1	1	SO_4598
1	1403	1	2	SO_A0153
1	1404	1	1	SO_1624
1	1404	1	2	SO_3771
1	1408	1	1	SO_1681
1	1408	1	2	SO_1949
1	1408	1	3	SO_3711
1	1411	1	1	SO_0819
1	1411	1	2	SO_3753
1	1412	1	1	SO_0047
1	1412	1	10	SO_1661
1	1412	1	11	SO_1804
1	1412	1	12	SO_2017
1	1412	1	13	SO_2018
1	1412	1	14	SO_2023
1	1412	1	15	SO_2194
1	1412	1	16	SO_2419
1	1412	1	17	SO_2442
1	1412	1	18	SO_2561
1	1412	1	19	SO_2705
1	1412	1	2	SO_0134
1	1412	1	20	SO_2934
1	1412	1	21	SO_2936
1	1412	1	22	SO_3046
1	1412	1	23	SO_3083
1	1412	1	24	SO_3268
1	1412	1	25	SO_3317
1	1412	1	26	SO_3431
1	1412	1	27	SO_3931
1	1412	1	28	SO_4013
1	1412	1	29	SO_4019
1	1412	1	3	SO_0172
1	1412	1	30	SO_4295
1	1412	1	31	SO_4502
1	1412	1	32	SO_4525
1	1412	1	33	SO_4598
1	1412	1	34	SO_4601
1	1412	1	35	SO_4812
1	1412	1	36	SO_A0135
1	1412	1	37	SO_A0153
1	1412	1	4	SO_0301
1	1412	1	5	SO_0422
1	1412	1	6	SO_1059
1	1412	1	7	SO_1554
1	1412	1	8	SO_1599
1	1412	1	9	SO_1647
1	1415	1	1	SO_1373
1	1415	1	2	SO_3197
1	1421	1	1	SO_0160
1	1421	1	2	SO_1016
1	1421	1	3	SO_3885
1	1421	1	4	SO_A0154
1	1425	1	1	SO_0015
1	1425	1	10	SO_3385
1	1425	1	11	SO_3485
1	1425	1	12	SO_3503
1	1425	1	13	SO_4004
1	1425	1	14	SO_4025
1	1425	1	15	SO_4207
1	1425	1	16	SO_4302
1	1425	1	2	SO_0317
1	1425	1	3	SO_0966
1	1425	1	4	SO_1298
1	1425	1	5	SO_2268
1	1425	1	6	SO_2620
1	1425	1	7	SO_3239
1	1425	1	8	SO_3325
1	1425	1	9	SO_3334
1	1435	1	1	SO_1000
1	1435	1	2	SO_1707
1	1435	1	3	SO_2107
1	1435	1	4	SO_2136
1	1435	1	5	SO_3496
1	1435	1	6	SO_4164
1	1445	1	1	SO_0911
1	1445	1	2	SO_2577
1	1445	1	3	SO_2618
1	1445	1	4	SO_3204
1	1445	1	5	SO_3211
1	1445	1	6	SO_4756
1	1445	1	7	SO_A0006
1	1445	1	8	SO_A0095
1	1446	1	1	SO_3144
1	1446	1	2	SO_3293
1	1447	1	1	SO_0801
1	1447	1	2	SO_1421
1	1447	1	3	SO_4317
1	1451	1	1	SO_0098
1	1451	1	10	SO_0904
1	1451	1	11	SO_1145
1	1451	1	12	SO_1536
1	1451	1	13	SO_1822
1	1451	1	14	SO_1851
1	1451	1	15	SO_2126
1	1451	1	16	SO_2237
1	1451	1	17	SO_2450
1	1451	1	18	SO_2742
1	1451	1	19	SO_3415
1	1451	1	2	SO_0114
1	1451	1	20	SO_3844
1	1451	1	21	SO_A0006
1	1451	1	3	SO_0141
1	1451	1	4	SO_0294
1	1451	1	5	SO_0389
1	1451	1	6	SO_0491
1	1451	1	7	SO_0592
1	1451	1	8	SO_0815
1	1451	1	9	SO_0848
1	1454	1	1	SO_2136
1	1454	1	2	SO_2486
1	1455	1	1	SO_1902
1	1455	1	2	SO_4149
1	1456	1	1	SO_0144
1	1456	1	10	SO_2601
1	1456	1	11	SO_3973
1	1456	1	2	SO_0725
1	1456	1	3	SO_1136
1	1456	1	4	SO_1325
1	1456	1	5	SO_1623
1	1456	1	6	SO_1651
1	1456	1	7	SO_2115
1	1456	1	8	SO_2214
1	1456	1	9	SO_2533
1	1458	1	1	SO_0144
1	1458	1	2	SO_1953
1	1458	1	3	SO_2592
1	1459	1	1	SO_0194
1	1459	1	2	SO_1599
1	1469	1	1	SO_1484
1	1469	1	2	SO_3552
1	1470	1	1	SO_1162
1	1470	1	2	SO_4034
1	1472	1	1	SO_0141
1	1472	1	10	SO_A0131
1	1472	1	2	SO_0359
1	1472	1	3	SO_0437
1	1472	1	4	SO_1218
1	1472	1	5	SO_2093
1	1472	1	6	SO_3279
1	1472	1	7	SO_3358
1	1472	1	8	SO_3988
1	1472	1	9	SO_4806
1	1473	1	1	SO_1825
1	1473	1	2	SO_3789
1	1483	1	1	SO_1002
1	1483	1	2	SO_2015
1	1491	1	1	SO_2487
1	1491	1	2	SO_4004
1	1492	1	1	SO_0414
1	1492	1	2	SO_1333
1	1492	1	3	SO_4094
1	1494	1	1	SO_1825
1	1494	1	2	SO_3789
1	1495	1	1	SO_0172
1	1495	1	10	SO_1796
1	1495	1	11	SO_1978
1	1495	1	12	SO_2250
1	1495	1	13	SO_2593
1	1495	1	14	SO_3093
1	1495	1	15	SO_3613
1	1495	1	16	SO_3779
1	1495	1	17	SO_4089
1	1495	1	18	SO_4092
1	1495	1	19	SO_4210
1	1495	1	2	SO_0217
1	1495	1	20	SO_4499
1	1495	1	21	SO_4513
1	1495	1	22	SO_4602
1	1495	1	3	SO_0217
1	1495	1	4	SO_0229
1	1495	1	5	SO_0229
1	1495	1	6	SO_1247
1	1495	1	7	SO_1274
1	1495	1	8	SO_1632
1	1495	1	9	SO_1708
1	1499	1	1	SO_2705
1	1499	1	2	SO_3047
1	1504	1	1	SO_0933
1	1504	1	2	SO_1751
1	1504	1	3	SO_2049
1	1504	1	4	SO_3334
1	1505	1	1	SO_1493
1	1505	1	2	SO_1755
1	1505	1	3	SO_3093
1	1505	1	4	SO_4453
1	1509	1	1	SO_1932
1	1509	1	2	SO_2951
1	1509	1	3	SO_A0031
1	1510	1	1	SO_0078
1	1510	1	10	SO_4509
1	1510	1	11	SO_4715
1	1510	1	12	SO_A0003
1	1510	1	2	SO_0106
1	1510	1	3	SO_1092
1	1510	1	4	SO_2045
1	1510	1	5	SO_2378
1	1510	1	6	SO_3106
1	1510	1	7	SO_3409
1	1510	1	8	SO_4017
1	1510	1	9	SO_4040
1	1512	1	1	SO_1780
1	1512	1	2	SO_4174
1	1520	1	1	SO_0933
1	1520	1	2	SO_1751
1	1520	1	3	SO_2049
1	1520	1	4	SO_3334
1	1522	1	1	SO_1525
1	1522	1	2	SO_2295
1	1522	1	3	SO_4358
1	1523	1	1	SO_2195
1	1523	1	2	SO_2304
1	1526	1	1	SO_0933
1	1526	1	2	SO_1751
1	1528	1	1	SO_0900
1	1528	1	2	SO_4128
1	1542	1	1	SO_3189
1	1542	1	2	SO_4328
1	1544	1	1	SO_0867
1	1544	1	2	SO_2544
1	1556	1	1	SO_0643
1	1556	1	2	SO_3217
1	1557	1	1	SO_1525
1	1557	1	2	SO_2295
1	1557	1	3	SO_4358
1	1558	1	1	SO_0579
1	1558	1	2	SO_0859
1	1558	1	3	SO_3333
1	1558	1	4	SO_4702
1	1566	1	1	SO_1600
1	1566	1	2	SO_2281
1	1568	1	1	SO_2151
1	1568	1	2	SO_2222
1	1568	1	3	SO_2620
1	1568	1	4	SO_3533
1	1568	1	5	SO_A0022
1	1570	1	1	SO_0935
1	1570	1	2	SO_1821
1	1576	1	1	SO_0789
1	1576	1	2	SO_0821
1	1576	1	3	SO_0867
1	1576	1	4	SO_1403
1	1576	1	5	SO_2951
1	1576	1	6	SO_4080
1	1576	1	7	SO_4252
1	1576	1	8	SO_4400
1	1579	1	1	SO_0945
1	1579	1	2	SO_1895
1	1579	1	3	SO_2395
1	1579	1	4	SO_2553
1	1579	1	5	SO_3782
1	1579	1	6	SO_4216
1	1579	1	7	SO_4382
1	1582	1	1	SO_0130
1	1582	1	2	SO_0835
1	1593	1	1	SO_1349
1	1593	1	2	SO_1741
1	1593	1	3	SO_2359
1	1593	1	4	SO_2953
1	1597	1	1	SO_0056
1	1597	1	2	SO_1226
1	1597	1	3	SO_2136
1	1600	1	1	SO_1114
1	1600	1	2	SO_1291
1	1600	1	3	SO_2109
1	1603	1	1	SO_1097
1	1603	1	2	SO_3674
1	1606	1	1	SO_3088
1	1606	1	2	SO_3431
1	1606	1	3	SO_A0059
1	1608	1	1	SO_0298
1	1608	1	2	SO_0777
1	1608	1	3	SO_0840
1	1608	1	4	SO_0970
1	1608	1	5	SO_1070
1	1608	1	6	SO_1117
1	1609	1	1	SO_0399
1	1609	1	2	SO_1490
1	1609	1	3	SO_2013
1	1609	1	4	SO_2581
1	1609	1	5	SO_3188
1	1609	1	6	SO_3935
1	1612	1	1	SO_0725
1	1612	1	2	SO_1017
1	1612	1	3	SO_1820
1	1612	1	4	SO_4198
1	1612	1	5	SO_4405
1	1613	1	1	SO_0630
1	1613	1	2	SO_1525
1	1613	1	3	SO_1648
1	1613	1	4	SO_1658
1	1613	1	5	SO_1949
1	1613	1	6	SO_2581
1	1613	1	7	SO_2588
1	1613	1	8	SO_2787
1	1616	1	1	SO_0525
1	1616	1	2	SO_1895
1	1616	1	3	SO_2622
1	1616	1	4	SO_3195
1	1616	1	5	SO_4100
1	1619	1	1	SO_1678
1	1619	1	2	SO_3242
1	1621	1	1	SO_0961
1	1621	1	2	SO_2151
1	1622	1	1	SO_1677
1	1622	1	2	SO_2824
1	1622	1	3	SO_3415
1	1622	1	4	SO_4017
1	1622	1	5	SO_4055
1	1622	1	6	SO_4098
1	1624	1	1	SO_3525
1	1624	1	2	SO_4085
1	1634	1	1	SO_0591
1	1634	1	2	SO_1420
1	1648	1	1	SO_0067
1	1648	1	10	SO_2087
1	1648	1	11	SO_2222
1	1648	1	12	SO_2910
1	1648	1	13	SO_3303
1	1648	1	14	SO_3316
1	1648	1	15	SO_3640
1	1648	1	16	SO_3860
1	1648	1	17	SO_4077
1	1648	1	18	SO_4101
1	1648	1	19	SO_4108
1	1648	1	2	SO_0096
1	1648	1	20	SO_4524
1	1648	1	21	SO_4714
1	1648	1	3	SO_0281
1	1648	1	4	SO_0340
1	1648	1	5	SO_0633
1	1648	1	6	SO_1389
1	1648	1	7	SO_1442
1	1648	1	8	SO_1469
1	1648	1	9	SO_1694
1	1652	1	1	SO_2487
1	1652	1	2	SO_4004
1	1653	1	1	SO_1463
1	1653	1	2	SO_3100
1	1655	1	1	SO_1678
1	1655	1	2	SO_3840
1	1655	1	3	SO_4323
1	1656	1	1	SO_1325
1	1656	1	2	SO_1918
1	1656	1	3	SO_2389
1	1656	1	4	SO_4734
1	1663	1	1	SO_0249
1	1663	1	2	SO_1476
1	1663	1	3	SO_1644
1	1663	1	4	SO_2997
1	1663	1	5	SO_3142
1	1663	1	6	SO_4803
1	1663	1	7	SO_A0110
1	1666	1	1	SO_2824
1	1666	1	2	SO_3479
1	1671	1	1	SO_A0110
1	1671	1	2	SO_A0112
1	1677	1	1	SO_0404
1	1677	1	2	SO_1665
1	1677	1	3	SO_2476
1	1680	1	1	SO_1641
1	1680	1	2	SO_3265
1	1697	1	1	SO_1142
1	1697	1	2	SO_1481
1	1697	1	3	SO_3539
1	1697	1	4	SO_4671
1	1697	1	5	SO_4673
1	1702	1	1	SO_1882
1	1702	1	2	SO_3492
1	1707	1	1	SO_3064
1	1707	1	2	SO_3925
1	1710	1	1	SO_2082
1	1710	1	2	SO_4098
1	1711	1	1	SO_1325
1	1711	1	2	SO_2411
1	1712	1	1	SO_2178
1	1712	1	2	SO_3136
1	1714	1	1	SO_1162
1	1714	1	2	SO_1321
1	1715	1	1	SO_0232
1	1715	1	2	SO_1928
1	1719	1	1	SO_0682
